draw_no,draw_date,winning_number,digit1,digit2,digit3,digit4,straight_payout,box_payout,set_straight_payout,set_box_payout
5995,2022-07-14,0791,0,7,9,1,1011300,42100,526700,21000
5996,2022-07-15,1656,1,6,5,6,1339700,111600,725600,55800
5997,2022-07-18,8136,8,1,3,6,687800,28600,358200,14300
5998,2022-07-19,7140,7,1,4,0,945900,39400,492600,19700
5999,2022-07-20,3078,3,0,7,8,832600,34600,433600,17300
6000,2022-07-21,6990,6,9,9,0,1012500,84300,548400,42100
6001,2022-07-22,4306,4,3,0,6,852100,35500,443800,17700
6002,2022-07-25,1540,1,5,4,0,792900,33000,412900,16500
6003,2022-07-26,9062,9,0,6,2,1048800,43700,546200,21800
6004,2022-07-27,8645,8,6,4,5,941300,39200,490200,19600
6005,2022-07-28,4398,4,3,9,8,766300,31900,399100,15900
6006,2022-07-29,5125,5,1,2,5,783500,65200,424300,32600
6007,2022-08-01,6787,6,7,8,7,842800,70200,456500,35100
6008,2022-08-02,6791,6,7,9,1,944600,39300,491900,19600
6009,2022-08-03,7453,7,4,5,3,1185500,49300,617400,24600
6010,2022-08-04,2057,2,0,5,7,928900,38700,483800,19300
6011,2022-08-05,6771,6,7,7,1,975200,81200,528200,40600
6012,2022-08-08,8394,8,3,9,4,1089800,45400,567600,22700
6013,2022-08-09,1932,1,9,3,2,911200,37900,474500,18900
6014,2022-08-10,2490,2,4,9,0,1068300,44500,556400,22200
6015,2022-08-11,9779,9,7,7,9,1669600,278200,973900,139100
6016,2022-08-12,9750,9,7,5,0,789700,32900,411300,16400
6017,2022-08-15,6554,6,5,5,4,930600,77500,504000,38700
6018,2022-08-16,6802,6,8,0,2,1002500,41700,522100,20800
6019,2022-08-17,7148,7,1,4,8,633800,26400,330100,13200
6020,2022-08-18,1278,1,2,7,8,672600,28000,350300,14000
6021,2022-08-19,4238,4,2,3,8,1002200,41700,521900,20800
6022,2022-08-22,0591,0,5,9,1,607700,25300,316500,12600
6023,2022-08-23,6743,6,7,4,3,1023200,42600,532900,21300
6024,2022-08-24,2673,2,6,7,3,734500,30600,382500,15300
6025,2022-08-25,5460,5,4,6,0,1158300,48200,603200,24100
6026,2022-08-26,8841,8,8,4,1,761100,63400,412200,31700
6027,2022-08-29,4284,4,2,8,4,810800,67500,439100,33700
6028,2022-08-30,4674,4,6,7,4,1133600,94400,614000,47200
6029,2022-08-31,6933,6,9,3,3,645400,53700,349500,26800
6030,2022-09-01,4074,4,0,7,4,1191400,99200,645300,49600
6031,2022-09-02,8530,8,5,3,0,1022100,42500,532300,21200
6032,2022-09-05,7105,7,1,0,5,1087700,45300,566500,22600
6033,2022-09-06,4798,4,7,9,8,843400,35100,439200,17500
6034,2022-09-07,0306,0,3,0,6,667600,55600,361600,27800
6035,2022-09-08,3703,3,7,0,3,974300,81100,527700,40500
6036,2022-09-09,8149,8,1,4,9,959300,39900,499600,19900
6037,2022-09-12,6679,6,6,7,9,1276700,106300,691500,53100
6038,2022-09-13,8222,8,2,2,2,768000,192000,480000,96000
6039,2022-09-14,1777,1,7,7,7,654000,163500,408700,81700
6040,2022-09-15,2808,2,8,0,8,944800,78700,511700,39300
6041,2022-09-16,5200,5,2,0,0,1070100,89100,579600,44500
6042,2022-09-19,7306,7,3,0,6,1259700,52400,656000,26200
6043,2022-09-20,8103,8,1,0,3,623900,25900,324900,12900
6044,2022-09-21,6872,6,8,7,2,1142100,47500,594800,23700
6045,2022-09-22,8399,8,3,9,9,1324200,110300,717200,55100
6046,2022-09-23,0758,0,7,5,8,1053000,43800,548400,21900
6047,2022-09-26,2299,2,2,9,9,1108100,184600,646300,92300
6048,2022-09-27,6959,6,9,5,9,1318600,109800,714200,54900
6049,2022-09-28,6473,6,4,7,3,1008000,42000,525000,21000
6050,2022-09-29,9861,9,8,6,1,785400,32700,409000,16300
6051,2022-09-30,2017,2,0,1,7,641500,26700,334100,13300
6052,2022-10-03,2608,2,6,0,8,1002500,41700,522100,20800
6053,2022-10-04,0980,0,9,8,0,1000200,83300,541700,41600
6054,2022-10-05,9843,9,8,4,3,1045000,43500,544200,21700
6055,2022-10-06,8540,8,5,4,0,1311800,54600,683200,27300
6056,2022-10-07,1020,1,0,2,0,336100,28000,182000,14000
6057,2022-10-10,0918,0,9,1,8,362800,15100,188900,7500
6058,2022-10-11,1313,1,3,1,3,628100,104600,366300,52300
6059,2022-10-12,7601,7,6,0,1,1056700,44000,550300,22000
6060,2022-10-13,0434,0,4,3,4,1293100,107700,700400,53800
6061,2022-10-14,2754,2,7,5,4,692800,28800,360800,14400
6062,2022-10-17,3745,3,7,4,5,746800,31100,388900,15500
6063,2022-10-18,5845,5,8,4,5,1093700,91100,592400,45500
6064,2022-10-19,5513,5,5,1,3,948500,79000,513700,39500
6065,2022-10-20,2675,2,6,7,5,1303400,54300,678800,27100
6066,2022-10-21,3540,3,5,4,0,1134500,47200,590800,23600
6067,2022-10-24,6058,6,0,5,8,923900,38400,481100,19200
6068,2022-10-25,8712,8,7,1,2,535200,22300,278700,11100
6069,2022-10-26,1082,1,0,8,2,847300,35300,441300,17600
6070,2022-10-27,6152,6,1,5,2,1091700,45400,568500,22700
6071,2022-10-28,9937,9,9,3,7,1157000,96400,626700,48200
6072,2022-10-31,6102,6,1,0,2,854800,35600,445200,17800
6073,2022-11-01,3563,3,5,6,3,990000,82500,536200,41200
6074,2022-11-02,2016,2,0,1,6,610300,25400,317800,12700
6075,2022-11-03,2566,2,5,6,6,1042100,86800,564400,43400
6076,2022-11-04,0776,0,7,7,6,1156500,96300,626400,48100
6077,2022-11-07,4992,4,9,9,2,1340600,111700,726100,55800
6078,2022-11-08,9055,9,0,5,5,962000,80100,521000,40000
6079,2022-11-09,3018,3,0,1,8,752900,31300,392100,15600
6080,2022-11-10,3790,3,7,9,0,1015300,42300,528800,21100
6081,2022-11-11,7535,7,5,3,5,933100,77700,505400,38800
6082,2022-11-14,4940,4,9,4,0,711700,59300,385500,29600
6083,2022-11-15,2782,2,7,8,2,805900,67100,436500,33500
6084,2022-11-16,9285,9,2,8,5,669400,27800,348600,13900
6085,2022-11-17,0556,0,5,5,6,828700,69000,448800,34500
6086,2022-11-18,4549,4,5,4,9,792400,66000,429200,33000
6087,2022-11-21,4431,4,4,3,1,761900,63400,412600,31700
6088,2022-11-22,4967,4,9,6,7,861600,35900,448700,17900
6089,2022-11-23,3862,3,8,6,2,914700,38100,476400,19000
6090,2022-11-24,6349,6,3,4,9,589500,24500,307000,12200
6091,2022-11-25,2818,2,8,1,8,544700,45300,295000,22600
6092,2022-11-28,8297,8,2,9,7,1053400,43800,548600,21900
6093,2022-11-29,3207,3,2,0,7,993700,41400,517500,20700
6094,2022-11-30,0017,0,0,1,7,808900,67400,438100,33700
6095,2022-12-01,0473,0,4,7,3,1064900,44300,554600,22100
6096,2022-12-02,5756,5,7,5,6,1441200,120100,780600,60000
6097,2022-12-05,8455,8,4,5,5,1312300,109300,710800,54600
6098,2022-12-06,5542,5,5,4,2,1128400,94000,611200,47000
6099,2022-12-07,5763,5,7,6,3,1175600,48900,612200,24400
6100,2022-12-08,7353,7,3,5,3,767000,63900,415400,31900
6101,2022-12-09,5486,5,4,8,6,874300,36400,455300,18200
6102,2022-12-12,5641,5,6,4,1,656800,27300,342000,13600
6103,2022-12-13,1500,1,5,0,0,1066300,88800,577500,44400
6104,2022-12-14,5369,5,3,6,9,800800,33300,417000,16600
6105,2022-12-15,3692,3,6,9,2,597300,24800,311000,12400
6106,2022-12-16,9428,9,4,2,8,1108300,46100,577200,23000
6107,2022-12-19,9184,9,1,8,4,1037000,43200,540100,21600
6108,2022-12-20,9853,9,8,5,3,1121700,46700,584200,23300
6109,2022-12-21,3522,3,5,2,2,1070300,89100,579700,44500
6110,2022-12-22,7879,7,8,7,9,849300,70700,460000,35300
6111,2022-12-23,6694,6,6,9,4,1098400,91500,594900,45700
6112,2022-12-26,3898,3,8,9,8,799400,66600,433000,33300
6113,2022-12-27,2131,2,1,3,1,767400,63900,415600,31900
6114,2022-12-28,5953,5,9,5,3,521600,43400,282500,21700
6115,2022-12-29,0335,0,3,3,5,1187800,98900,643300,49400
6116,2022-12-30,2572,2,5,7,2,681100,56700,368900,28300
6117,2023-01-04,5409,5,4,0,9,813600,33900,423700,16900
6118,2023-01-05,3592,3,5,9,2,467400,19400,243400,9700
6119,2023-01-06,2652,2,6,5,2,1103900,91900,597900,45900
6120,2023-01-09,0395,0,3,9,5,1016200,42300,529200,21100
6121,2023-01-10,4608,4,6,0,8,1129600,47000,588300,23500
6122,2023-01-11,1751,1,7,5,1,1020100,85000,552500,42500
6123,2023-01-12,9702,9,7,0,2,1119200,46600,582900,23300
6124,2023-01-13,6233,6,2,3,3,1185800,98800,642300,49400
6125,2023-01-16,5925,5,9,2,5,813300,67700,440500,33800
6126,2023-01-17,0525,0,5,2,5,513700,42800,278200,21400
6127,2023-01-18,4462,4,4,6,2,1263300,105200,684200,52600
6128,2023-01-19,3013,3,0,1,3,693600,57800,375700,28900
6129,2023-01-20,2203,2,2,0,3,494100,41100,267600,20500
6130,2023-01-23,1349,1,3,4,9,943500,39300,491400,19600
6131,2023-01-24,8428,8,4,2,8,1025400,85400,555400,42700
6132,2023-01-25,5224,5,2,2,4,992800,82700,537700,41300
6133,2023-01-26,7248,7,2,4,8,643400,26800,335100,13400
6134,2023-01-27,5238,5,2,3,8,750900,31200,391000,15600
6135,2023-01-30,9034,9,0,3,4,1158000,48200,603100,24100
6136,2023-01-31,0457,0,4,5,7,1502400,62600,782500,31300
6137,2023-02-01,1781,1,7,8,1,997000,83000,540000,41500
6138,2023-02-02,1766,1,7,6,6,1017200,84700,550900,42300
6139,2023-02-03,0534,0,5,3,4,1425700,59400,742500,29700
6140,2023-02-06,4509,4,5,0,9,655200,27300,341200,13600
6141,2023-02-07,2697,2,6,9,7,1161100,48300,604700,24100
6142,2023-02-08,0990,0,9,9,0,978800,163100,570900,81500
6143,2023-02-09,4810,4,8,1,0,894100,37200,465600,18600
6144,2023-02-10,9414,9,4,1,4,1017400,84700,551000,42300
6145,2023-02-13,2577,2,5,7,7,567600,47300,307400,23600
6146,2023-02-14,1137,1,1,3,7,854700,71200,462900,35600
6147,2023-02-15,3489,3,4,8,9,831200,34600,432900,17300
6148,2023-02-16,9168,9,1,6,8,859500,35800,447600,17900
6149,2023-02-17,8414,8,4,1,4,966000,80500,523200,40200
6150,2023-02-20,9127,9,1,2,7,1000800,41700,521200,20800
6151,2023-02-21,0018,0,0,1,8,910600,75800,493200,37900
6152,2023-02-22,7517,7,5,1,7,1113300,92700,603000,46300
6153,2023-02-23,1156,1,1,5,6,806200,67100,436600,33500
6154,2023-02-24,3307,3,3,0,7,955200,79600,517400,39800
6155,2023-02-27,3107,3,1,0,7,541800,22500,282100,11200
6156,2023-02-28,7188,7,1,8,8,546100,45500,295800,22700
6157,2023-03-01,4985,4,9,8,5,1031100,42900,537000,21400
6158,2023-03-02,8568,8,5,6,8,1028600,85700,557100,42800
6159,2023-03-03,2006,2,0,0,6,1130200,94100,612100,47000
6160,2023-03-06,9748,9,7,4,8,727800,30300,379000,15100
6161,2023-03-07,8386,8,3,8,6,1140100,95000,617500,47500
6162,2023-03-08,3482,3,4,8,2,903300,37600,470400,18800
6163,2023-03-09,2140,2,1,4,0,885400,36800,461100,18400
6164,2023-03-10,8682,8,6,8,2,1140800,95000,617900,47500
6165,2023-03-13,3588,3,5,8,8,126900,10500,68700,5200
6166,2023-03-14,7497,7,4,9,7,1039300,86600,562900,43300
6167,2023-03-15,7052,7,0,5,2,1089700,45400,567500,22700
6168,2023-03-16,6366,6,3,6,6,745600,186400,466000,93200
6169,2023-03-17,2046,2,0,4,6,925300,38500,481900,19200
6170,2023-03-20,8344,8,3,4,4,1014100,84500,549300,42200
6171,2023-03-21,4163,4,1,6,3,833100,34700,433900,17300
6172,2023-03-22,0932,0,9,3,2,679400,28300,353800,14100
6173,2023-03-23,4439,4,4,3,9,833600,69400,451500,34700
6174,2023-03-24,4243,4,2,4,3,739100,61500,400300,30700
6175,2023-03-27,1614,1,6,1,4,635600,52900,344200,26400
6176,2023-03-28,9526,9,5,2,6,1072000,44600,558300,22300
6177,2023-03-29,2389,2,3,8,9,734400,30600,382500,15300
6178,2023-03-30,3025,3,0,2,5,782100,32500,407300,16200
6179,2023-03-31,9631,9,6,3,1,714000,29700,371800,14800
6180,2023-04-03,7815,7,8,1,5,917700,38200,477900,19100
6181,2023-04-04,8705,8,7,0,5,1119000,46600,582800,23300
6182,2023-04-05,7211,7,2,1,1,805500,67100,436300,33500
6183,2023-04-06,0317,0,3,1,7,396700,16500,206600,8200
6184,2023-04-07,1962,1,9,6,2,587000,24400,305700,12200
6185,2023-04-10,4855,4,8,5,5,827200,68900,448000,34400
6186,2023-04-11,2617,2,6,1,7,740700,30800,385700,15400
6187,2023-04-12,6651,6,6,5,1,1495600,124600,810100,62300
6188,2023-04-13,3959,3,9,5,9,873100,72700,472900,36300
6189,2023-04-14,9788,9,7,8,8,1042400,86800,564600,43400
6190,2023-04-17,8297,8,2,9,7,1338400,55700,697000,27800
6191,2023-04-18,3466,3,4,6,6,974500,81200,527800,40600
6192,2023-04-19,6655,6,6,5,5,972700,162100,567400,81000
6193,2023-04-20,0120,0,1,2,0,547400,45600,296500,22800
6194,2023-04-21,2371,2,3,7,1,976400,40600,508500,20300
6195,2023-04-24,1679,1,6,7,9,528200,22000,275100,11000
6196,2023-04-25,6602,6,6,0,2,1418800,118200,768500,59100
6197,2023-04-26,2613,2,6,1,3,691100,28700,359900,14300
6198,2023-04-27,2784,2,7,8,4,783700,32600,408100,16300
6199,2023-04-28,6083,6,0,8,3,1243400,51800,647600,25900
6200,2023-05-01,2806,2,8,0,6,483800,20100,251900,10000
6201,2023-05-02,3159,3,1,5,9,582400,24200,303300,12100
6202,2023-05-03,5658,5,6,5,8,643500,53600,348500,26800
6203,2023-05-04,3084,3,0,8,4,1035600,43100,539300,21500
6204,2023-05-05,2558,2,5,5,8,872300,72600,472400,36300
6205,2023-05-08,2954,2,9,5,4,961600,40000,500800,20000
6206,2023-05-09,8977,8,9,7,7,1127900,93900,610900,46900
6207,2023-05-10,3712,3,7,1,2,837300,34800,436000,17400
6208,2023-05-11,0048,0,0,4,8,1641800,136800,889300,68400
6209,2023-05-12,2494,2,4,9,4,1388900,115700,752300,57800
6210,2023-05-15,7211,7,2,1,1,842700,70200,456400,35100
6211,2023-05-16,5158,5,1,5,8,1027900,85600,556700,42800
6212,2023-05-17,6987,6,9,8,7,1163800,48400,606100,24200
6213,2023-05-18,9262,9,2,6,2,716000,59600,387800,29800
6214,2023-05-19,8990,8,9,9,0,1062600,88500,575500,44200
6215,2023-05-22,7143,7,1,4,3,843900,35100,439500,17500
6216,2023-05-23,9826,9,8,2,6,933900,38900,486400,19400
6217,2023-05-24,4645,4,6,4,5,1082100,90100,586100,45000
6218,2023-05-25,9918,9,9,1,8,1011900,84300,548100,42100
6219,2023-05-26,1742,1,7,4,2,982000,40900,511400,20400
6220,2023-05-29,0247,0,2,4,7,824000,34300,429100,17100
6221,2023-05-30,7906,7,9,0,6,1170500,48700,609600,24300
6222,2023-05-31,1246,1,2,4,6,832800,34700,433700,17300
6223,2023-06-01,7494,7,4,9,4,964600,80300,522400,40100
6224,2023-06-02,1880,1,8,8,0,506500,42200,274300,21100
6225,2023-06-05,8034,8,0,3,4,1258800,52400,655600,26200
6226,2023-06-06,1308,1,3,0,8,877800,36500,457100,18200
6227,2023-06-07,6843,6,8,4,3,947900,39400,493600,19700
6228,2023-06-08,0503,0,5,0,3,808500,67300,437900,33600
6229,2023-06-09,2776,2,7,7,6,1021700,85100,553400,42500
6230,2023-06-12,1360,1,3,6,0,1025600,42700,534100,21300
6231,2023-06-13,7421,7,4,2,1,854000,35500,444700,17700
6232,2023-06-14,9894,9,8,9,4,902500,75200,488800,37600
6233,2023-06-15,6776,6,7,7,6,1171100,195100,683100,97500
6234,2023-06-16,2362,2,3,6,2,595700,49600,322600,24800
6235,2023-06-19,0299,0,2,9,9,1353100,112700,732900,56300
6236,2023-06-20,8127,8,1,2,7,759200,31600,395400,15800
6237,2023-06-21,1170,1,1,7,0,527700,43900,285800,21900
6238,2023-06-22,4952,4,9,5,2,703700,29300,366500,14600
6239,2023-06-23,7452,7,4,5,2,935300,38900,487100,19400
6240,2023-06-26,4586,4,5,8,6,823100,34200,428600,17100
6241,2023-06-27,5103,5,1,0,3,482300,20000,251100,10000
6242,2023-06-28,1899,1,8,9,9,1207100,100500,653800,50200
6243,2023-06-29,9098,9,0,9,8,515600,42900,279200,21400
6244,2023-06-30,2774,2,7,7,4,732100,61000,396500,30500
6245,2023-07-03,8164,8,1,6,4,935100,38900,487000,19400
6246,2023-07-04,3899,3,8,9,9,1117400,93100,605200,46500
6247,2023-07-05,8446,8,4,4,6,982500,81800,532100,40900
6248,2023-07-06,8092,8,0,9,2,1191400,49600,620500,24800
6249,2023-07-07,2903,2,9,0,3,757400,31500,394400,15700
6250,2023-07-10,2799,2,7,9,9,990600,82500,536500,41200
6251,2023-07-11,8766,8,7,6,6,1311700,109300,710500,54600
6252,2023-07-12,0179,0,1,7,9,1096100,45600,570800,22800
6253,2023-07-13,4647,4,6,4,7,998400,83200,540800,41600
6254,2023-07-14,2175,2,1,7,5,744800,31000,387900,15500
6255,2023-07-17,9760,9,7,6,0,1206600,50200,628400,25100
6256,2023-07-18,5241,5,2,4,1,789400,32800,411100,16400
6257,2023-07-19,3416,3,4,1,6,631100,26200,328600,13100
6258,2023-07-20,2247,2,2,4,7,619500,51600,335500,25800
6259,2023-07-21,9334,9,3,3,4,1126400,93800,610100,46900
6260,2023-07-24,1121,1,1,2,1,342900,85700,214300,42800
6261,2023-07-25,9793,9,7,9,3,1311400,109200,710300,54600
6262,2023-07-26,5867,5,8,6,7,1050400,43700,547000,21800
6263,2023-07-27,2882,2,8,8,2,707500,117900,412700,58900
6264,2023-07-28,8071,8,0,7,1,857900,35700,446800,17800
6265,2023-07-31,8549,8,5,4,9,1071800,44600,558200,22300
6266,2023-08-01,7169,7,1,6,9,942700,39200,490900,19600
6267,2023-08-02,3090,3,0,9,0,845700,70400,458000,35200
6268,2023-08-03,3805,3,8,0,5,753500,31300,392400,15600
6269,2023-08-04,0369,0,3,6,9,419800,17400,218600,8700
6270,2023-08-07,5294,5,2,9,4,1036000,43100,539500,21500
6271,2023-08-08,9566,9,5,6,6,657000,54700,355800,27300
6272,2023-08-09,5069,5,0,6,9,649000,27000,338000,13500
6273,2023-08-10,3793,3,7,9,3,534400,44500,289400,22200
6274,2023-08-11,1226,1,2,2,6,308100,25600,166800,12800
6275,2023-08-14,5897,5,8,9,7,910900,37900,474400,18900
6276,2023-08-15,5677,5,6,7,7,829700,69100,449400,34500
6277,2023-08-16,5054,5,0,5,4,1273400,106100,689700,53000
6278,2023-08-17,1697,1,6,9,7,1216400,50600,633500,25300
6279,2023-08-18,7425,7,4,2,5,816400,34000,425200,17000
6280,2023-08-21,5517,5,5,1,7,656000,54600,355300,27300
6281,2023-08-22,4537,4,5,3,7,923900,38400,481100,19200
6282,2023-08-23,3295,3,2,9,5,537900,22400,280100,11200
6283,2023-08-24,7780,7,7,8,0,1032000,86000,559000,43000
6284,2023-08-25,8597,8,5,9,7,747700,31100,389400,15500
6285,2023-08-28,0855,0,8,5,5,1162900,96900,629900,48400
6286,2023-08-29,1308,1,3,0,8,890000,37000,463500,18500
6287,2023-08-30,8393,8,3,9,3,880100,73300,476700,36600
6288,2023-08-31,4044,4,0,4,4,1164000,291000,727500,145500
6289,2023-09-01,5286,5,2,8,6,892300,37100,464700,18500
6290,2023-09-04,1434,1,4,3,4,1209900,100800,655300,50400
6291,2023-09-05,1115,1,1,1,5,415800,103900,259800,51900
6292,2023-09-06,2988,2,9,8,8,881500,73400,477400,36700
6293,2023-09-07,9398,9,3,9,8,933800,77800,505800,38900
6294,2023-09-08,6470,6,4,7,0,995700,41400,518500,20700
6295,2023-09-11,1134,1,1,3,4,669600,55800,362700,27900
6296,2023-09-12,1108,1,1,0,8,377800,31400,204600,15700
6297,2023-09-13,6372,6,3,7,2,935300,38900,487100,19400
6298,2023-09-14,0402,0,4,0,2,725100,60400,392700,30200
6299,2023-09-15,7219,7,2,1,9,810600,33700,422100,16800
6300,2023-09-18,8587,8,5,8,7,1096500,91300,593900,45600
6301,2023-09-19,3914,3,9,1,4,827400,34400,430900,17200
6302,2023-09-20,0003,0,0,0,3,792900,198200,495500,99100
6303,2023-09-21,3400,3,4,0,0,800700,66700,433700,33300
6304,2023-09-22,7384,7,3,8,4,448800,18700,233700,9300
6305,2023-09-25,5563,5,5,6,3,1183900,98600,641200,49300
6306,2023-09-26,2668,2,6,6,8,981100,81700,531400,40800
6307,2023-09-27,5367,5,3,6,7,1122100,46700,584400,23300
6308,2023-09-28,5662,5,6,6,2,1275200,106200,690700,53100
6309,2023-09-29,8286,8,2,8,6,809900,67400,438600,33700
6310,2023-10-02,6183,6,1,8,3,776900,32300,404600,16100
6311,2023-10-03,5384,5,3,8,4,863000,35900,449400,17900
6312,2023-10-04,2959,2,9,5,9,863900,71900,467900,35900
6313,2023-10-05,8461,8,4,6,1,688500,28600,358500,14300
6314,2023-10-06,8305,8,3,0,5,1121400,46700,584000,23300
6315,2023-10-09,6283,6,2,8,3,836900,34800,435800,17400
6316,2023-10-10,5048,5,0,4,8,850600,35400,443000,17700
6317,2023-10-11,6301,6,3,0,1,571400,23800,297600,11900
6318,2023-10-12,2277,2,2,7,7,980100,163300,571700,81600
6319,2023-10-13,5997,5,9,9,7,1045800,87100,566400,43500
6320,2023-10-16,9304,9,3,0,4,1272300,53000,662600,26500
6321,2023-10-17,7379,7,3,7,9,1032800,86000,559400,43000
6322,2023-10-18,1598,1,5,9,8,957700,39900,498800,19900
6323,2023-10-19,2762,2,7,6,2,1042500,86800,564600,43400
6324,2023-10-20,3302,3,3,0,2,1227900,102300,665100,51100
6325,2023-10-23,8282,8,2,8,2,1220500,203400,711900,101700
6326,2023-10-24,3461,3,4,6,1,1054900,43900,549400,21900
6327,2023-10-25,7059,7,0,5,9,799300,33300,416300,16600
6328,2023-10-26,1954,1,9,5,4,500400,20800,260600,10400
6329,2023-10-27,1763,1,7,6,3,1065900,44400,555100,22200
6330,2023-10-30,1487,1,4,8,7,1055300,43900,549600,21900
6331,2023-10-31,0945,0,9,4,5,1087800,45300,566500,22600
6332,2023-11-01,0469,0,4,6,9,1209600,50400,630000,25200
6333,2023-11-02,3388,3,3,8,8,481400,80200,280800,40100
6334,2023-11-03,5764,5,7,6,4,1092200,45500,568800,22700
6335,2023-11-06,3933,3,9,3,3,1051600,262900,657200,131400
6336,2023-11-07,3861,3,8,6,1,1010800,42100,526400,21000
6337,2023-11-08,1559,1,5,5,9,789900,65800,427800,32900
6338,2023-11-09,0231,0,2,3,1,1177500,49000,613200,24500
6339,2023-11-10,7197,7,1,9,7,1070200,89100,579600,44500
6340,2023-11-13,6154,6,1,5,4,1056400,44000,550200,22000
6341,2023-11-14,7277,7,2,7,7,951700,237900,594800,118900
6342,2023-11-15,6562,6,5,6,2,1452400,121000,786700,60500
6343,2023-11-16,3989,3,9,8,9,461600,38400,250000,19200
6344,2023-11-17,2111,2,1,1,1,693000,173200,433100,86600
6345,2023-11-20,8867,8,8,6,7,1086200,90500,588300,45200
6346,2023-11-21,2930,2,9,3,0,944600,39300,491900,19600
6347,2023-11-22,6977,6,9,7,7,1246400,103800,675100,51900
6348,2023-11-23,1239,1,2,3,9,838400,34900,436600,17400
6349,2023-11-24,9198,9,1,9,8,405100,33700,219400,16800
6350,2023-11-27,0271,0,2,7,1,969200,40300,504700,20100
6351,2023-11-28,4077,4,0,7,7,1023200,85200,554200,42600
6352,2023-11-29,2317,2,3,1,7,469300,19500,244400,9700
6353,2023-11-30,1184,1,1,8,4,925000,77000,501000,38500
6354,2023-12-01,5892,5,8,9,2,1116500,46500,581500,23200
6355,2023-12-04,7648,7,6,4,8,675200,28100,351600,14000
6356,2023-12-05,1304,1,3,0,4,872600,36300,454400,18100
6357,2023-12-06,5235,5,2,3,5,697200,58100,377600,29000
6358,2023-12-07,6529,6,5,2,9,614100,25500,319800,12700
6359,2023-12-08,5751,5,7,5,1,930500,77500,504000,38700
6360,2023-12-11,3872,3,8,7,2,804100,33500,418800,16700
6361,2023-12-12,0959,0,9,5,9,1379000,114900,746900,57400
6362,2023-12-13,2487,2,4,8,7,813000,33800,423400,16900
6363,2023-12-14,1228,1,2,2,8,226900,18900,122900,9400
6364,2023-12-15,8284,8,2,8,4,976400,81300,528800,40600
6365,2023-12-18,9116,9,1,1,6,855700,71300,463500,35600
6366,2023-12-19,8696,8,6,9,6,1001900,83400,542600,41700
6367,2023-12-20,6147,6,1,4,7,921800,38400,480100,19200
6368,2023-12-21,2870,2,8,7,0,718900,29900,374400,14900
6369,2023-12-22,2986,2,9,8,6,629300,26200,327700,13100
6370,2023-12-25,9134,9,1,3,4,1106200,46000,576100,23000
6371,2023-12-26,2473,2,4,7,3,830900,34600,432700,17300
6372,2023-12-27,0942,0,9,4,2,1139600,47400,593500,23700
6373,2023-12-28,8104,8,1,0,4,566600,23600,295100,11800
6374,2023-12-29,0377,0,3,7,7,1510700,125800,818200,62900
6375,2024-01-04,7405,7,4,0,5,1429500,59500,744500,29700
6376,2024-01-05,5170,5,1,7,0,646200,26900,336500,13400
6377,2024-01-08,4587,4,5,8,7,821400,34200,427800,17100
6378,2024-01-09,1610,1,6,1,0,665300,55400,360300,27700
6379,2024-01-10,7124,7,1,2,4,872600,36300,454400,18100
6380,2024-01-11,9214,9,2,1,4,852700,35500,444100,17700
6381,2024-01-12,0944,0,9,4,4,1118400,93200,605800,46600
6382,2024-01-15,0080,0,0,8,0,971800,242900,607300,121400
6383,2024-01-16,8895,8,8,9,5,1315500,109600,712500,54800
6384,2024-01-17,2293,2,2,9,3,1122900,93500,608200,46700
6385,2024-01-18,2864,2,8,6,4,763200,31800,397500,15900
6386,2024-01-19,8095,8,0,9,5,1242000,51700,646800,25800
6387,2024-01-22,2651,2,6,5,1,1077500,44800,561100,22400
6388,2024-01-23,8913,8,9,1,3,779300,32400,405800,16200
